,Date mutation,Nature mutation,Valeur fonciere,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Adresse,latitude,longitude,result_score
667,29/04/2022,Vente,100000.0,0,Maison,93.0,4.0,707.0,126 RUE DE LA FOLIE VILLEBERNIER 49400 France,47.266376,-0.001453,0.8
668,24/02/2022,Vente,200000.0,0,Local industriel. commercial ou assimilé,4300.0,0.0,3629.0,30 AV DU GENERAL DE GAULLE BAUGE EN ANJOU 49150 France,47.535041,-0.100619,0.76
669,24/02/2022,Vente,200000.0,0,Local industriel. commercial ou assimilé,750.0,0.0,792.0,30 AV DU GENERAL DE GAULLE BAUGE EN ANJOU 49150 France,47.535041,-0.100619,0.76
670,24/02/2022,Vente,200000.0,0,Local industriel. commercial ou assimilé,4300.0,0.0,792.0,30 AV DU GENERAL DE GAULLE BAUGE EN ANJOU 49150 France,47.535041,-0.100619,0.76
671,24/02/2022,Vente,200000.0,0,Local industriel. commercial ou assimilé,750.0,0.0,200.0,30 AV DU GENERAL DE GAULLE BAUGE EN ANJOU 49150 France,47.535041,-0.100619,0.76
672,24/02/2022,Vente,200000.0,0,Local industriel. commercial ou assimilé,4300.0,0.0,200.0,30 AV DU GENERAL DE GAULLE BAUGE EN ANJOU 49150 France,47.535041,-0.100619,0.76
673,24/02/2022,Vente,200000.0,0,Local industriel. commercial ou assimilé,750.0,0.0,3629.0,30 AV DU GENERAL DE GAULLE BAUGE EN ANJOU 49150 France,47.535041,-0.100619,0.76
674,02/05/2022,Vente,188000.0,0,Appartement,17.0,1.0,171.0,79 RUE PIERRE PILARD TRELAZE 49800 France,47.449451,-0.492262,0.81
675,02/05/2022,Vente,188000.0,0,Appartement,18.0,1.0,171.0,79 RUE PIERRE PILARD TRELAZE 49800 France,47.449451,-0.492262,0.81
676,02/05/2022,Vente,188000.0,0,Appartement,16.0,1.0,171.0,79 RUE PIERRE PILARD TRELAZE 49800 France,47.449451,-0.492262,0.81
677,02/05/2022,Vente,188000.0,0,Appartement,18.0,1.0,171.0,79 RUE PIERRE PILARD TRELAZE 49800 France,47.449451,-0.492262,0.81
678,14/04/2022,Vente,230000.0,0,Maison,154.0,6.0,4697.0,7 CHE POIRIER DE LA GROISELETTE LA BREILLE-LES-PINS 49390 France,47.337943,0.067088,0.75
679,14/04/2022,Vente,230000.0,0,Maison,154.0,6.0,500.0,7 CHE POIRIER DE LA GROISELETTE LA BREILLE-LES-PINS 49390 France,47.337943,0.067088,0.75
680,14/04/2022,Vente,230000.0,0,Maison,154.0,6.0,1000.0,7 CHE POIRIER DE LA GROISELETTE LA BREILLE-LES-PINS 49390 France,47.337943,0.067088,0.75
681,02/05/2022,Vente,100000.0,0,Maison,70.0,3.0,63.0,15 RUE PASCAL SAUMUR 49400 France,47.254261,-0.076947,0.77
682,26/04/2022,Vente,125000.0,0,Maison,85.0,3.0,114.0,46 RUE DE LA MAIRIE (MONTJEAN ) MAUGES-SUR-LOIRE 49570 France,47.381969,-0.854237,0.63
683,29/04/2022,Vente,230000.0,0,Maison,60.0,4.0,155.0,22 RUE HOCHE SAUMUR 49400 France,47.253104,-0.081784,0.76
684,20/04/2022,Vente,121000.0,0,Maison,100.0,5.0,632.0,5833   LA MINIERE (POUANCE) OMBREE D'ANJOU 49420 France,47.758278,-1.136234,0.49
685,09/05/2022,Vente,315000.0,0,Maison,114.0,6.0,448.0,8 RUE DE LA CLAIRIERE MURS-ERIGNE 49610 France,47.397637,-0.524703,0.82
686,29/04/2022,Vente,330000.0,0,Maison,101.0,4.0,449.0,16 RUE DU PONT DE BIAIS TRELAZE 49800 France,47.4483,-0.456524,0.81
687,27/04/2022,Vente,110000.0,0,Maison,106.0,5.0,437.0,6 RUE DES ECOLES MIRE 49330 France,47.757056,-0.493768,0.75
688,14/04/2022,Vente,207500.0,0,Maison,101.0,5.0,699.0,6 RUE CLAUDE NOUGARO CHEMILLE-EN-ANJOU 49120 France,47.207279,-0.710697,0.71
689,04/05/2022,Vente,35000.0,0,Maison,81.0,2.0,251.0,11 RUE DE LA FORET MONTREVAULT SUR EVRE 49600 France,47.221849,-1.043277,0.64
690,25/04/2022,Vente,320000.0,0,Maison,130.0,7.0,2280.0,24 RUE DE L'AIR VERNANTES 49390 France,47.405481,0.039869,0.78
691,25/04/2022,Vente,320000.0,0,Maison,72.0,2.0,10600.0,24 RUE DE L'AIR VERNANTES 49390 France,47.405481,0.039869,0.78
692,25/04/2022,Vente,320000.0,0,Maison,130.0,7.0,10600.0,24 RUE DE L'AIR VERNANTES 49390 France,47.405481,0.039869,0.78
693,25/04/2022,Vente,320000.0,0,Maison,72.0,2.0,2280.0,24 RUE DE L'AIR VERNANTES 49390 France,47.405481,0.039869,0.78
694,27/04/2022,Vente,160000.0,0,Maison,92.0,4.0,500.0,6 RUE DES FOURS A CHAUX LONGUENEE-EN-ANJOU 49770 France,47.520421,-0.668181,0.83
695,27/04/2022,Vente,160000.0,0,Maison,92.0,4.0,1338.0,6 RUE DES FOURS A CHAUX LONGUENEE-EN-ANJOU 49770 France,47.520421,-0.668181,0.83
696,15/04/2022,Vente,10500.0,0,Local industriel. commercial ou assimilé,124.0,0.0,36.0,5416   LA MAUMENIERE MONTSOREAU 49730 France,47.218163,0.051467,0.61
697,03/05/2022,Vente,146600.0,0,Maison,104.0,5.0,27.0,17 RUE DE SAUMUR (LES ROSIERS) GENNES-VAL-DE-LOIRE 49350 France,47.347606,-0.220573,0.67
698,28/04/2022,Vente,322000.0,0,Maison,100.0,6.0,253.0,3 SQ DU PETIT MULETIER LES PONTS DE CE 49130 France,47.447759,-0.51835,0.77
699,26/04/2022,Vente,288000.0,0,Maison,103.0,6.0,371.0,47 RUE DE LA REUX SAINT-BARTHELEMY-D ANJOU 49124 France,47.470815,-0.507455,0.85
700,22/04/2022,Vente,560000.0,0,Maison,163.0,6.0,831.0,8 ALL GEORGES SEURAT AVRILLE 49240 France,47.513157,-0.602006,0.77
701,15/04/2022,Vente,329050.0,0,Maison,215.0,7.0,1000.0,60 RUE HUGUES D ALLONNES ALLONNES 49650 France,47.295924,0.018431,0.82
702,15/04/2022,Vente,329050.0,0,Maison,215.0,7.0,2240.0,60 RUE HUGUES D ALLONNES ALLONNES 49650 France,47.295924,0.018431,0.82
703,23/04/2022,Vente,120260.0,0,Maison,79.0,4.0,92.0,17 RUE DE LA LIBERTE OMBREE D'ANJOU 49520 France,47.75167,-1.040124,0.76
704,04/05/2022,Vente,210000.0,0,Maison,122.0,4.0,304.0,66 RUE D ANJOU (VILLEDIEU) BEAUPREAU-EN-MAUGES 49450 France,47.151069,-1.059822,0.66
705,05/05/2022,Vente,467000.0,0,Maison,152.0,6.0,209.0,3 RUE DU PONT FOUCHARD SAUMUR 49400 France,47.25169,-0.087607,0.82
706,04/05/2022,Vente,100000.0,0,Maison,80.0,1.0,295.0,47 RUE DU PUY DOUE EN ANJOU 49700 France,47.138502,-0.264733,0.8
707,04/05/2022,Vente,100000.0,0,Maison,103.0,4.0,295.0,47 RUE DU PUY DOUE EN ANJOU 49700 France,47.138502,-0.264733,0.8
708,29/04/2022,Vente,200000.0,0,Local industriel. commercial ou assimilé,475.0,0.0,1676.0,5727 RUE DES CARRIERES BECON-LES-GRANITS 49370 France,47.500064,-0.803653,0.75
709,06/04/2022,Vente,113000.0,0,Maison,50.0,1.0,24.0,2 RUE D ANJOU LONGUENEE-EN-ANJOU 49770 France,47.574152,-0.661234,0.64
710,13/04/2022,Vente,197000.0,0,Maison,57.0,2.0,1120.0,1 RUE DU HAUT BOURG BRISSAC LOIRE AUBANCE 49320 France,47.361076,-0.358278,0.84
711,26/04/2022,Vente,200000.0,0,Maison,88.0,4.0,354.0,32 RUE LOUIS MARIE DE LESCURE PSB CHOLET 49300 France,46.994106,-0.897972,0.85
712,22/04/2022,Vente,130000.0,0,Local industriel. commercial ou assimilé,72.0,0.0,1183.0,9 RUE RENE MORICE MORANNES SUR SARTHE-DAUMERAY 49640 France,47.746058,-0.412812,0.85
713,22/04/2022,Vente,130000.0,0,Maison,100.0,5.0,1183.0,9 RUE RENE MORICE MORANNES SUR SARTHE-DAUMERAY 49640 France,47.746058,-0.412812,0.85
714,22/04/2022,Vente,130000.0,0,Maison,100.0,5.0,500.0,9 RUE RENE MORICE MORANNES SUR SARTHE-DAUMERAY 49640 France,47.746058,-0.412812,0.85
715,22/04/2022,Vente,130000.0,0,Local industriel. commercial ou assimilé,72.0,0.0,500.0,9 RUE RENE MORICE MORANNES SUR SARTHE-DAUMERAY 49640 France,47.746058,-0.412812,0.85
716,29/04/2022,Vente,313850.0,0,Maison,94.0,5.0,874.0,79 RTE DE TIERCE BRIOLLAY 49125 France,47.586737,-0.495422,0.71
717,15/04/2022,Vente,72000.0,0,Local industriel. commercial ou assimilé,362.0,0.0,251.0,6249 RUE DAVIERS BEAUPREAU-EN-MAUGES 49510 France,47.197387,-0.866288,0.67
718,28/04/2022,Vente,160000.0,0,Maison,52.0,2.0,411.0,17 RUE DES ROSEAUX CORZE 49140 France,47.556111,-0.393096,0.78
719,02/05/2022,Vente,280000.0,0,Local industriel. commercial ou assimilé,113.0,0.0,736.0,8 RUE DU COTEAU MURS-ERIGNE 49610 France,47.399534,-0.548292,0.79
720,26/04/2022,Vente,170000.0,0,Maison,73.0,4.0,255.0,4 RUE DE LA GRANGE LOIRE-AUTHION 49800 France,47.420721,-0.441547,0.82
721,29/04/2022,Vente,240000.0,0,Local industriel. commercial ou assimilé,706.0,0.0,1258.0,6642 ZA DU PRE BARREAU MAZE-MILON 49630 France,47.460568,-0.287357,0.64
722,26/04/2022,Vente,333000.0,0,Maison,115.0,5.0,494.0,10 RUE BRUANT DES ROSEAUX LOIRE-AUTHION 49800 France,47.462162,-0.384493,0.84
723,25/04/2022,Vente,225000.0,0,Maison,90.0,3.0,8662.0,5 RTE DES RENDUSSES MAZE-MILON 49630 France,47.462651,-0.300404,0.74
724,25/04/2022,Vente,225000.0,0,Maison,30.0,1.0,600.0,5 RTE DES RENDUSSES MAZE-MILON 49630 France,47.462651,-0.300404,0.74
725,25/04/2022,Vente,225000.0,0,Maison,30.0,1.0,8662.0,5 RTE DES RENDUSSES MAZE-MILON 49630 France,47.462651,-0.300404,0.74
726,25/04/2022,Vente,225000.0,0,Maison,90.0,3.0,600.0,5 RTE DES RENDUSSES MAZE-MILON 49630 France,47.462651,-0.300404,0.74
727,06/05/2022,Vente,185000.0,0,Maison,77.0,4.0,500.0,200   L'ALOUETTE LES BOIS D'ANJOU 49250 France,47.482855,-0.190427,0.8
728,06/05/2022,Vente,185000.0,0,Maison,77.0,4.0,477.0,200   L'ALOUETTE LES BOIS D'ANJOU 49250 France,47.482855,-0.190427,0.8
729,29/04/2022,Vente,340000.0,0,Appartement,64.0,4.0,1025.0,15 RUE DU GEN DE GAULLE TERRANJOU 49540 France,47.232042,-0.431459,0.66
730,29/04/2022,Vente,340000.0,0,Appartement,55.0,3.0,1025.0,15 RUE DU GEN DE GAULLE TERRANJOU 49540 France,47.232042,-0.431459,0.66
731,29/04/2022,Vente,340000.0,0,Appartement,64.0,4.0,1025.0,15 RUE DU GEN DE GAULLE TERRANJOU 49540 France,47.232042,-0.431459,0.66
732,29/04/2022,Vente,340000.0,0,Appartement,55.0,3.0,1025.0,15 RUE DU GEN DE GAULLE TERRANJOU 49540 France,47.232042,-0.431459,0.66
733,29/04/2022,Vente,340000.0,0,Appartement,64.0,4.0,1025.0,15 RUE DU GEN DE GAULLE TERRANJOU 49540 France,47.232042,-0.431459,0.66
734,28/04/2022,Vente,78000.0,0,Maison,70.0,1.0,744.0,18 RTE DE SEICHES MAZE-MILON 49630 France,47.472273,-0.286751,0.67
735,28/04/2022,Vente,78000.0,0,Maison,70.0,1.0,678.0,18 RTE DE SEICHES MAZE-MILON 49630 France,47.472273,-0.286751,0.67
736,28/04/2022,Vente,436680.0,0,Maison,163.0,5.0,875.0,3 RUE FRANCOIS MITTERRAND CHOLET 49300 France,47.044554,-0.867086,0.82
737,29/04/2022,Vente,145000.0,0,Maison,78.0,4.0,206.0,37 RUE PORTE BARON CHOLET 49300 France,47.058443,-0.873603,0.7
738,03/05/2022,Vente,168900.0,0,Maison,65.0,3.0,269.0,7 RUE JULES DESBOIS VERRIERES-EN-ANJOU 49480 France,47.526532,-0.461728,0.83
739,06/05/2022,Vente,81000.0,0,Maison,55.0,3.0,262.0,36 RUE HENRI IV (JALLAIS) BEAUPREAU-EN-MAUGES 49510 France,47.196072,-0.866144,0.85
740,21/04/2022,Vente,204000.0,0,Maison,120.0,5.0,458.0,2 RUE DE LA BORDERIE LONGUENEE-EN-ANJOU 49770 France,47.558685,-0.672744,0.83
741,19/04/2022,Vente,140000.0,0,Maison,76.0,5.0,67.0,22 RUE DE L ANCIENNE CURE ROCHEFORT-SUR-LOIRE 49190 France,47.356968,-0.655761,0.84
742,12/05/2022,Vente,200000.0,0,Maison,93.0,5.0,781.0,2 IMP BELLEVUE BARACE 49430 France,47.64216,-0.360522,0.67
743,28/04/2022,Vente,318000.0,0,Maison,116.0,4.0,455.0,26 RUE MARCEL ROUX MURS-ERIGNE 49610 France,47.397504,-0.54347,0.81
744,28/04/2022,Vente,150000.0,0,Maison,70.0,5.0,256.0,280 RUE JEAN DE LA BRETE SAUMUR 49400 France,47.252016,-0.07105,0.82
745,28/04/2022,Vente,420000.0,0,Maison,204.0,6.0,293.0,8 RUE DES SAUDIERES VIVY 49680 France,47.324435,-0.053545,0.78
746,04/05/2022,Vente,237000.0,0,Maison,150.0,7.0,604.0,11 RUE DES SARMENTS SAUMUR 49400 France,47.247701,-0.066655,0.79
747,02/05/2022,Vente,255000.0,0,Maison,92.0,4.0,383.0,4 RUE DE LA VACHERIE DISTRE 49400 France,47.221677,-0.107284,0.79
748,02/05/2022,Vente,255000.0,0,Maison,92.0,4.0,610.0,4 RUE DE LA VACHERIE DISTRE 49400 France,47.221677,-0.107284,0.79
749,27/04/2022,Vente,107800.0,0,Maison,70.0,3.0,240.0,20 RUE DU CLOS DE BEAUMONT SOULAIRE-ET-BOURG 49460 France,47.579611,-0.550701,0.84
750,06/05/2022,Vente,125000.0,0,Maison,81.0,3.0,410.0,48 RUE DES BORDS DE LOIRE GENNES-VAL-DE-LOIRE 49350 France,47.30097,-0.143211,0.85
751,29/04/2022,Vente,180000.0,0,Maison,90.0,4.0,692.0,26 RUE DE LA MAIRIE (GERMAIN MOIN SEVREMOINE 49230 France,47.117384,-1.127445,0.75
752,05/05/2022,Vente,195000.0,0,Maison,76.0,4.0,635.0,2 RUE BON ACCUEIL OREE D ANJOU 49270 France,47.266023,-1.240982,0.69
753,13/05/2022,Vente,207000.0,0,Maison,111.0,5.0,712.0,5361   CLERCINET SEGRE-EN-ANJOU BLEU 49500 France,47.699292,-0.716469,0.63
754,13/05/2022,Vente,207000.0,0,Maison,111.0,5.0,425.0,5361   CLERCINET SEGRE-EN-ANJOU BLEU 49500 France,47.699292,-0.716469,0.63
755,05/05/2022,Vente,95000.0,0,Maison,38.0,2.0,155.0,51 GR GRAND' RUE JARZE VILLAGES 49140 France,47.555662,-0.234313,0.74
756,05/05/2022,Vente,95000.0,0,Maison,195.0,7.0,491.0,49 GR GRAND' RUE JARZE VILLAGES 49140 France,47.555489,-0.234557,0.74
757,06/05/2022,Vente,191500.0,0,Maison,65.0,3.0,375.0,36   HAMEAU DU BOCAGE (LANDEMON OREE D ANJOU 49270 France,47.268424,-1.245872,0.8
758,27/04/2022,Vente,130000.0,0,Maison,71.0,3.0,328.0,33 RUE DES RABIERES SEICHES-SUR-LE-LOIR 49140 France,47.577663,-0.356162,0.83
759,28/04/2022,Vente,290000.0,0,Maison,97.0,5.0,430.0,25 RUE FREDERIC MISTRAL TRELAZE 49800 France,47.454119,-0.472575,0.82
760,02/05/2022,Vente,130000.0,0,Maison,60.0,2.0,576.0,5293   LES ALOUETTES CHAUDEFONDS-SUR-LAYON 49290 France,47.31992,-0.741443,0.64
761,13/05/2022,Vente,237500.0,0,Local industriel. commercial ou assimilé,142.0,0.0,71.0,18 RUE SARDINERIE CHOLET 49300 France,47.061001,-0.882551,0.69
762,13/05/2022,Vente,237500.0,0,Maison,28.0,1.0,44.0,9 RUE DU PETIT CONSEIL CHOLET 49300 France,47.060877,-0.882292,0.81
763,21/04/2022,Vente,100000.0,0,Maison,68.0,3.0,254.0,18 RUE GEORGES BACHELOT SEGRE-EN-ANJOU BLEU 49520 France,47.702653,-0.95959,0.79
764,11/05/2022,Vente,120000.0,0,Maison,63.0,4.0,100.0,21 PL ROBERT LE FORT (CHATEAUNEU LES HAUTS-D ANJOU 49330 France,47.68044,-0.488187,0.68
765,13/05/2022,Vente,180000.0,0,Maison,80.0,3.0,403.0,113 RTE DU BOURGNEUF LE THOUREIL GENNES-VAL-DE-LOIRE 49350 France,47.381002,-0.294763,0.81
766,25/04/2022,Vente,250000.0,0,Maison,68.0,4.0,104.0,48 RUE TOUSSENEL ANGERS 49000 France,47.456873,-0.517924,0.8
767,17/05/2022,Vente,390000.0,0,Appartement,15.0,1.0,63.0,39 RUE DE FREMUR ANGERS 49000 France,47.461154,-0.558622,0.8
768,17/05/2022,Vente,390000.0,0,Appartement,31.0,1.0,63.0,39 RUE DE FREMUR ANGERS 49000 France,47.461154,-0.558622,0.8
769,17/05/2022,Vente,390000.0,0,Appartement,14.0,1.0,63.0,39 RUE DE FREMUR ANGERS 49000 France,47.461154,-0.558622,0.8
770,17/05/2022,Vente,390000.0,0,Appartement,14.0,1.0,63.0,39 RUE DE FREMUR ANGERS 49000 France,47.461154,-0.558622,0.8
771,17/05/2022,Vente,390000.0,0,Appartement,13.0,1.0,63.0,39 RUE DE FREMUR ANGERS 49000 France,47.461154,-0.558622,0.8
772,07/05/2022,Vente,114000.0,0,Maison,102.0,3.0,63.0,36 RUE FRANCOIS DE CHABOT YZERNAY 49360 France,47.02159,-0.700937,0.82
773,06/05/2022,Vente,167000.0,0,Maison,84.0,5.0,640.0,19 RES DU PARC VARRAINS 49400 France,47.227881,-0.0649,0.7
774,06/05/2022,Vente,210000.0,0,Maison,98.0,5.0,600.0,14 RUE DES FRESCHES BELLEVIGNE-EN-LAYON 49380 France,47.263102,-0.580511,0.83
775,06/05/2022,Vente,210000.0,0,Maison,98.0,5.0,150.0,14 RUE DES FRESCHES BELLEVIGNE-EN-LAYON 49380 France,47.263102,-0.580511,0.83
776,11/05/2022,Vente,206000.0,0,Maison,100.0,5.0,454.0,7 RUE DU BOIS DE POCE DISTRE 49400 France,47.244606,-0.114132,0.79
777,10/05/2022,Vente,340000.0,0,Maison,94.0,5.0,583.0,3 RUE CHARLES DE FOUCAULD LE LION D'ANGERS 49220 France,47.624403,-0.720301,0.84
778,12/05/2022,Vente,125000.0,0,Maison,60.0,3.0,45.0,24 RUE MARC SANGNIER CHOLET 49300 France,47.066732,-0.888338,0.8
779,12/05/2022,Vente,75010.0,0,Maison,80.0,2.0,82.0,81 RTE DE BLOU LONGUE-JUMELLES 49160 France,47.376958,-0.104193,0.74
780,09/05/2022,Vente,130500.0,0,Maison,130.0,6.0,92.0,98 BD PASTEUR MONTREUIL-BELLAY 49260 France,47.138029,-0.155585,0.67
781,26/04/2022,Vente,480000.0,0,Maison,80.0,3.0,101.0,1 CHE DES VILLAGES VERRIERES-EN-ANJOU 49112 France,47.515963,-0.474108,0.46
782,29/04/2022,Vente,140000.0,0,Maison,100.0,4.0,300.0,54 RUE DE LA GUITTIERE BRISSAC LOIRE AUBANCE 49320 France,47.343036,-0.352052,0.84
783,29/04/2022,Vente,140000.0,0,Maison,100.0,4.0,459.0,54 RUE DE LA GUITTIERE BRISSAC LOIRE AUBANCE 49320 France,47.343036,-0.352052,0.84
784,16/05/2022,Vente,159000.0,0,Maison,59.0,3.0,129.0,64 RUE DU GENERAL LECLERC LE LION D'ANGERS 49220 France,47.626802,-0.715051,0.85
785,16/05/2022,Vente,159000.0,0,Local industriel. commercial ou assimilé,33.0,0.0,28.0,64 RUE DU GENERAL LECLERC LE LION D'ANGERS 49220 France,47.626802,-0.715051,0.85
786,04/05/2022,Vente,348200.0,0,Maison,65.0,4.0,208.0,58 RUE DE LA CHALOUERE ANGERS 49100 France,47.480379,-0.538757,0.83
787,11/05/2022,Vente,190000.0,0,Maison,93.0,5.0,887.0,2 RUE DES MARINIERS SEGRE-EN-ANJOU BLEU 49500 France,47.67634,-0.825154,0.84
788,29/04/2022,Vente,278000.0,0,Maison,90.0,2.0,487.0,10 RUE DU VAL DE SARTHE TIERCE 49125 France,47.613055,-0.468753,0.81
789,05/05/2022,Vente,80000.0,0,Maison,42.0,3.0,78.0,3 RUE D ANJOU (MONTJEAN LOIRE ) MAUGES-SUR-LOIRE 49570 France,47.381969,-0.854237,0.6
790,12/05/2022,Vente,285000.0,0,Maison,80.0,3.0,261.0,11 ALL WOLFGANG AMEDEE MOZART AVRILLE 49240 France,47.505196,-0.606469,0.54
791,09/05/2022,Vente,510000.0,0,Maison,137.0,6.0,175.0,141 RUE VOLNEY ANGERS 49000 France,47.461223,-0.539936,0.79
792,18/05/2022,Vente,120000.0,0,Maison,87.0,3.0,1920.0,5011   LA HUAUDIERE LONGUENEE-EN-ANJOU 49220 France,47.57818,-0.641168,0.63
793,29/04/2022,Vente,186000.0,0,Maison,76.0,2.0,355.0,2 RUE DE LAUNAY VAL D'ERDRE-AUXENCE 49370 France,47.521106,-0.888011,0.82
794,06/05/2022,Vente,125000.0,0,Local industriel. commercial ou assimilé,480.0,0.0,1875.0,35 RUE DE L ABBE POIRIER MONTREVAULT SUR EVRE 49110 France,47.290877,-0.918358,0.64
795,10/05/2022,Vente,210000.0,0,Maison,89.0,5.0,1078.0,5553   LA TARAUDRIE MONTREVAULT SUR EVRE 49600 France,47.233157,-1.030247,0.54
796,10/05/2022,Vente,210000.0,0,Maison,89.0,5.0,2000.0,5553   LA TARAUDRIE MONTREVAULT SUR EVRE 49600 France,47.233157,-1.030247,0.54
797,18/05/2022,Vente,127500.0,0,Local industriel. commercial ou assimilé,50.0,0.0,84.0,29 PL DE L HOTEL DE VILLE CHALONNES-SUR-LOIRE 49290 France,47.352012,-0.763388,0.84
798,18/05/2022,Vente,127500.0,0,Appartement,45.0,2.0,84.0,29 PL DE L HOTEL DE VILLE CHALONNES-SUR-LOIRE 49290 France,47.352012,-0.763388,0.84
799,18/05/2022,Vente,127500.0,0,Appartement,40.0,2.0,84.0,29 PL DE L HOTEL DE VILLE CHALONNES-SUR-LOIRE 49290 France,47.352012,-0.763388,0.84
800,06/05/2022,Vente,490000.0,0,Maison,178.0,6.0,322.0,4 RUE DES SAULNIERS BOUCHEMAINE 49080 France,47.40917,-0.619854,0.81
801,12/05/2022,Vente,235000.0,0,Maison,160.0,3.0,2240.0,5084   LA NAUDAIS SEGRE-EN-ANJOU BLEU 49500 France,47.671703,-0.887406,0.49
802,05/05/2022,Vente,686219.5,0,Appartement,25.0,1.0,114.0,9 IMP DU PUITS ROND ANGERS 49100 France,47.478057,-0.559506,0.69
803,05/05/2022,Vente,686219.5,0,Appartement,50.0,2.0,114.0,9 IMP DU PUITS ROND ANGERS 49100 France,47.478057,-0.559506,0.69
804,05/05/2022,Vente,686219.5,0,Appartement,25.0,1.0,114.0,9 IMP DU PUITS ROND ANGERS 49100 France,47.478057,-0.559506,0.69
805,05/05/2022,Vente,686219.5,0,Appartement,28.0,1.0,114.0,9 IMP DU PUITS ROND ANGERS 49100 France,47.478057,-0.559506,0.69
806,05/05/2022,Vente,445000.0,0,Maison,110.0,5.0,452.0,5 RUE JACQUES CARTIER AVRILLE 49240 France,47.514711,-0.583344,0.81
807,17/05/2022,Vente,140000.0,0,Maison,95.0,4.0,829.0,5142   LA GALINIERE LYS-HAUT-LAYON 49310 France,47.119546,-0.520614,0.71
808,16/05/2022,Vente,63000.0,0,Maison,12.0,1.0,12.0,5060   LE BOURG (ST GEORGES GARDE CHEMILLE-EN-ANJOU 49120 France,47.151544,-0.774557,0.57
809,03/05/2022,Vente,142000.0,0,Maison,79.0,4.0,541.0,16 RUE DU DOC JOSEPH BARBARY CHEMILLE-EN-ANJOU 49120 France,47.216491,-0.720738,0.68
810,03/05/2022,Vente,170000.0,0,Maison,111.0,5.0,500.0,5128   LA GAUDAIE ARMAILLE 49420 France,47.728492,-1.129502,0.56
811,03/05/2022,Vente,170000.0,0,Maison,111.0,5.0,2601.0,5128   LA GAUDAIE ARMAILLE 49420 France,47.728492,-1.129502,0.56
812,03/05/2022,Vente,170000.0,0,Maison,111.0,5.0,1500.0,5128   LA GAUDAIE ARMAILLE 49420 France,47.728492,-1.129502,0.56
813,20/05/2022,Vente,105000.0,0,Maison,74.0,4.0,758.0,7 RUE DES BOUVREUILS LONGUE-JUMELLES 49160 France,47.374119,-0.105745,0.82
814,20/05/2022,Vente,299500.0,0,Maison,135.0,6.0,841.0,21 RUE DES MOULINS SARRIGNE 49800 France,47.500276,-0.377977,0.79
815,20/05/2022,Vente,299500.0,0,Maison,135.0,6.0,500.0,21 RUE DES MOULINS SARRIGNE 49800 France,47.500276,-0.377977,0.79
816,13/05/2022,Vente,325000.0,0,Maison,125.0,5.0,4260.0,43 RUE DE ROUGEVILLE ARTANNES-SUR-THOUET 49260 France,47.200937,-0.092647,0.82
817,17/05/2022,Vente,120000.0,0,Maison,72.0,4.0,248.0,16 RUE DE LA PROVIDENCE LE PUY-NOTRE-DAME 49260 France,47.129112,-0.236114,0.83
818,03/05/2022,Vente,205000.0,0,Maison,35.0,3.0,212.0,30 PAS LAFONTAINE ANGERS 49000 France,47.460573,-0.549617,0.53
819,11/05/2022,Vente,100000.0,0,Maison,160.0,6.0,110.0,39 RUE DU BELLAY SAINT-JUST-SUR-DIVE 49260 France,47.173087,-0.100669,0.82
820,02/05/2022,Vente,290000.0,0,Maison,79.0,4.0,283.0,94 RUE DU 11 NOVEMBRE LES PONTS DE CE 49130 France,47.43958,-0.528564,0.75
821,06/05/2022,Vente,200010.0,0,Maison,96.0,5.0,1191.0,5014   CANCALE MONTREVAULT SUR EVRE 49110 France,47.267716,-1.009411,0.51
822,06/05/2022,Vente,200010.0,0,Maison,96.0,5.0,322.0,5014   CANCALE MONTREVAULT SUR EVRE 49110 France,47.267716,-1.009411,0.51
823,18/05/2022,Vente,155000.0,0,Maison,66.0,4.0,318.0,87 RUE HONORE DE BALZAC CHOLET 49300 France,47.046767,-0.881126,0.82
824,18/05/2022,Vente,80000.0,0,Maison,70.0,2.0,272.0,2 RUE TRAVERSIERE LE COUDRAY-MACOUARD 49260 France,47.1952,-0.11616,0.81
825,05/05/2022,Vente,60000.0,0,Maison,72.0,3.0,48.0,1 COTE DU VIEUX PONT MONTREVAULT SUR EVRE 49110 France,47.262078,-1.046077,0.7
826,28/04/2022,Vente,185000.0,0,Maison,115.0,4.0,753.0,22 RUE LOUISE RENAULT MORANNES SUR SARTHE-DAUMERAY 49640 France,47.733768,-0.421311,0.85
827,16/05/2022,Vente,111600.0,0,Maison,46.0,3.0,125.0,20 RUE DE L ETOILE CHOLET 49300 France,47.065257,-0.885959,0.8
828,13/05/2022,Vente,169000.0,0,Maison,114.0,4.0,364.0,8 RUE DU CLOS GARREAU CHAMPTOCE-SUR-LOIRE 49123 France,47.411126,-0.866988,0.83
829,06/05/2022,Vente,205000.0,0,Maison,97.0,4.0,112.0,9 PL CRX BOULAY CHEMILLE-EN-ANJOU 49120 France,47.208258,-0.727305,0.61
830,18/05/2022,Vente,260000.0,0,Maison,113.0,5.0,4500.0,5821   LA GADELLERIE TREMENTINES 49340 France,47.111061,-0.83889,0.5
831,18/05/2022,Vente,260000.0,0,Maison,113.0,5.0,500.0,5821   LA GADELLERIE TREMENTINES 49340 France,47.111061,-0.83889,0.5
